schade_id,address_id,omstandigheden,omstandigheden_code,aansprakelijkheid,aansprakelijkheid_percent,materiele_schade,lichamelijke_schade,getuigen,schade_verzekerde,schade_derde
113442342,42362339,"Verzekerde botst op achterzijde van tegenpartij --- AANSPRAKELIJK",501,1,0,0,0,0,0.00,0.00
113442677,,"Klant heeft een barst in zijn voorruit.
Hij is momenteel in Turkije en zak het daar laten herstellen.

Gelieve bevestiging van dekking te bezorgen, aub.",357,3,0,0,0,0,0.00,0.00
113443608,42368376,"Door overspanning bij de aansluiting zou enkele elektronische apparatuur van de eindklant niet meer werken.",998,1,0,0,0,0,0.00,0.00
113444777,,,357,3,0,0,0,0,0.00,0.00
113444868,,"foutmelding na herstelling drukregelaar (aangekocht door tp)onderweg naar 3e om vtg uit te laten lezen: geen brandstoftijdens tanken mazoutpomp en turbo stuk; 2ehands motor gepl",0,3,0,0,0,0,0.00,0.00
113445401,42577468,,521,1,0,0,0,0,0.00,0.00
113445566,,"Onze verzekerde stond geparkeerd.
Tegenpartij rijdt voertuig verzekerde aan tijdens verlaten parking.",511,3,0,0,0,0,0.00,0.00
113498427,,,357,3,0,0,0,0,0.00,0.00
113498570,,"Verzekerde botste op voorligger aan rode lichten.AG <> AG",0,1,0,0,0,0,0.00,0.00
113499003,,,0,,0,0,0,0,0.00,0.00
113499111,,,575,1,0,0,0,0,0.00,0.00
113499708,42579235,,501,1,0,0,0,0,0.00,0.00
113500429,,,0,,0,0,0,0,0.00,0.00
113500585,,,574,1,0,0,0,0,0.00,0.00
113500926,,,501,1,0,0,0,0,0.00,0.00
113501046,42582750,,501,1,0,0,0,0,0.00,0.00
113501416,,"Glasbraak: voorruit vervangen in Turkije",0,1,0,0,0,0,0.00,0.00
113503002,,"opening portier tgp + klant verliet parkeerplaats",0,2,0,0,0,0,0.00,0.00
113504112,42594384,"Door het plots remmen van de voorligger kon onze klant niet op tijd stoppen.",501,1,0,0,0,0,0.00,0.00
113505756,42600423,"Verzekerde zou gedeelte leuning geplooid hebben ",516,1,0,0,0,0,0.00,0.00
113507517,42605808,"Aanrijding door de tegenpartij terwijl onze klant voorrang had op de weg. Zie aanrijdingsformulier.",579,3,0,0,0,0,0.00,0.00
113510461,,"Bij de installatie van de digitale meters, is de bulex beschadigd van de klant.",0,,0,0,0,0,0.00,0.00
113511007,,"Klant heeft barst op voorruit.",357,3,0,0,0,0,0.00,0.00
113512080,42621018,,339,1,0,0,0,0,0.00,0.00
113512671,42630840,"pand moeten sluiten wegens vallende brokstukken",0,,0,0,0,0,0.00,0.00
113513341,,"Tegenpartij rijdt voertuig van verzekerde aan terwijl onze verzekerde geparkeerd stond.
",998,,0,0,0,0,0.00,0.00
113513931,42632953,,574,1,0,0,0,0,0.00,0.00
113515563,,,0,3,0,0,0,0,0.00,0.00
113515752,42647163,"JRS Invest is eigenaar van het appartement gelegen te DESGUINLEI 162, 2018 ANTWERPEN.
Tijdens dat de aannemer werken aan het uitvoeren was, heeft hij een gat veroorzaakt waardoor de onderbuur schade heeft opgelopen.
De verzekeringsgegevens van de aannemer RENOKAM zijn opgevraagd.",998,3,0,0,0,0,0.00,0.00
113517715,,,501,1,0,0,0,0,0.00,0.00
113518773,,"Klant van onze verzekerde heeft goederen laten vallen op het voertuig van de verzekerde.
Hierdoor heeft onze klant schade.

Gegevens verzekering tegenpartij;
Maatschappij: KBC
Polis: C14605568069
",516,3,0,0,0,0,0.00,0.00
113521899,,"Mitsubishi rijdt DAF 1FYS617 aan vanachter.
",0,,0,0,0,0,0.00,0.00
113522413,42659860,"lek leiding",0,,0,0,0,0,0.00,0.00
113523325,,,339,1,0,0,0,0,0.00,0.00
113524152,,"Klant doet portier open, step rijdt ertegen",0,1,0,0,0,0,0.00,0.00
113524185,,"Klant verlaat parking, tegenpartij (vuilniswagen) verklaart eerst stil te staan en nadien vooruit ging.
Hierdoor reed de tegenpartij onze verzekerde aan.",574,1,0,0,0,0,0.00,0.00
113524194,,"Tegenpartij moest hard remmen om voorrang te verlenen aan politie.
Hierdoor heeft onze klant gebotst op de achterzijde van de tegenpartij.",0,,0,0,0,0,0.00,0.00
113524401,42663547,"Tram tegen voertuig vzde gereden",339,3,0,0,0,0,0.00,0.00
113524947,,,501,,0,0,0,0,0.00,0.00
113525319,,"tegenpartij pleegt vluchtmisdrijf",0,,0,0,0,0,0.00,0.00
113526300,,,998,,0,0,0,0,0.00,0.00
113526561,,,501,1,0,0,0,0,0.00,0.00
113526579,42677667,,586,3,0,0,1,0,0.00,0.00
113526712,42679860,"Voertuig van klant stond stil geparkeerd.
Voertuig van tegenpartij rolt naar achter en botst op voertuig van onze verzekerde.",507,3,0,0,0,0,0.00,0.00
113527032,,,998,,0,0,0,0,0.00,0.00
113530539,,"Tijdens het schoonmaken, is er een barst ontstaan aan het raam.",0,,0,0,0,0,0.00,0.00
113530542,,"Vandalisme --- schade aan raam",0,,0,0,0,0,0.00,0.00
113530881,,,0,,0,0,0,0,0.00,0.00
113531523,,"Klant stond stil.
Tegenpartij rijdt klant aan terwijl hij een manoeuvre uitvoert.",541,3,0,0,0,0,0.00,0.00
113532952,,,998,,0,0,0,0,0.00,0.00
113533071,42697158,,586,3,0,0,0,0,0.00,0.00
113533944,42710760,"Door een lek in de buis, is er een waterlek ontstaan.
Hierdoor is er een schade ontstaan aan het plafond van het gebouw.",364,3,0,0,0,0,0.00,0.00
113534464,,"Door een lek, is er waterschade ontstaan in het meubilair.
Adres van schade;
Sint-Bernardsesteenweg 298, 2020 Antwerpen.
Gegevens verzekering van de eigenaar zijn als volgt;
Maatschappij: AG Insurance
Polisnummer: 52713278",0,,0,0,0,0,0.00,0.00
113534614,42702612,"vluchtmisdrijf gepleegd door klant",0,1,0,0,0,0,0.00,0.00
113535037,,"huurder van traplift vde heeft iets laten vallen op trapliftopgelet:op informex staat nrpl 2bvk644 (010624193959) terwijl aangiftegebeurde voor 2axk084 full 125000 eur/cx ok",998,,0,0,0,0,0.00,0.00
113535565,43284899,,536,1,0,0,0,0,0.00,0.00
113535595,,,0,,0,0,0,0,0.00,0.00
113536117,,"Foutief maneuver van Y, dat in oorzakelijk verband staat met het ongevalVN VERVOLGT BAAN EN TGP VERLAAT PARKEERPLAATS",0,3,0,0,0,0,0.00,0.00
113536693,42735241,,574,1,0,0,0,0,0.00,0.00
113537325,42732753,"mogelijks lekkageeig-bew",0,,0,0,0,0,0.00,0.00
113543109,,,501,1,0,0,0,0,0.00,0.00
113543332,,,0,,0,0,0,0,0.00,0.00
113544268,,,998,3,0,0,0,0,0.00,0.00
113544354,42741453,"Boorschade bij eindklant door fout van werknemer.

Gegevens tegenpartij;
Naam: Margot Tubeeckx
Adres: Tolhuisstraat 40, 2627 Schelle
Email: margot.tubeeckx@hotmail.com
Email tussenpersoon tegenpartij: nathalie.vandevyver@verz.kbc.be

",998,1,0,0,0,0,0.00,0.00
113545173,,"Onze verzekerde veroorzaakt een schade met voertuig van zijn klant tijdens uitvoeren testrit.",0,,0,0,0,0,0.00,0.00
113545420,42739705,,516,3,0,0,0,0,0.00,0.00
113546017,,"Klant voert manoeuvre uit en raakt geparkeerd voertuig.",0,,0,0,0,0,0.00,0.00
113546374,,"Voertuig X staat geparkeerd of staat stil.Klant reed tegen geparkeerd voertuig door nat wegdek en geparkeerd voertuig stootte door tegen andere auto",0,1,0,0,0,0,0.00,0.00
113546517,,"Voertuig X staat geparkeerd of staat stil.Vzk reed tegen geparkeerd vtg van tgp.",0,1,0,0,0,0,0.00,0.00
113547042,,,998,3,0,0,0,0,0.00,0.00
113547055,42888095,"Ws in keuken gkvltop handel, eig-nt uitb",0,,0,0,0,0,0.00,0.00
113549014,,"Verkeer in verschillende files of rijvakken. Y verandert van file.tp verandert van rijstrook",0,3,0,0,0,0,0.00,0.00
113549662,,"Brandweer heeft wegdek moeten schoonmaken door een lek bij het voertuig van verzekerde.
Klant heeft factuur reeds betaald.
",0,1,0,0,0,0,0.00,0.00
113550258,42754359,"Bromfiets zou gestolen zijn. Bevond zich in de gehuurde garagebox gelegen te Zaanstraat 13, 2020 Antwerpen",528,3,0,0,0,0,0.00,0.00
113550525,42755007,"Tijdens het rijden komt het wiel van de voorliggende vrachtwagen los en rolt naar het voertuig van onze klant. Het wiel zou eerst gebotst zijn tegen het voertuig van een derde en nadien tegen het voertuig van de klant.",339,3,0,0,0,0,0.00,0.00
113551617,,,501,1,0,0,0,0,0.00,0.00
113552367,43146808,,544,1,0,0,0,0,0.00,0.00
113556774,42787482,,516,1,0,0,0,0,0.00,0.00
113562648,42814914,"Klant stond stil en was aan het laden en lossen. Tegenpartij botst tegen de klant bij het achteruit verlaten van de parking",339,3,0,0,0,0,0.00,0.00
113564629,42825883,"Ws door onbekende reden(?)",0,,0,0,0,0,0.00,0.00
113566773,42851072,"Toestel eindklant stuk gegaan tijdens het inschakelen van de boiler - Aansprakelijkheid BETWISTBAAR",998,3,0,0,0,0,0.00,0.00
113568702,42835638,"Tegenpartij vermoed dat onze klant heeft gebotst tegen hun voertuig. Is slechts een vermoeden gezien onze klant de enige vrachtwagen was die leveringen had gedaan op die dag. Onze klant weet van niets, bijgevolg haalt de tegenpartij aan dat de klant vluchtmisdrijf heeft gepleegd.",339,,0,0,0,0,0.00,0.00
113569777,42838495,"Geparkeerd tegenpartij aangereden door verzekerde",536,1,0,0,0,0,0.00,0.00
113570438,42840191,,536,1,0,0,0,0,0.00,0.00
113570441,,,573,3,0,0,0,0,0.00,0.00
113570570,42840548,"Tijdens het rijden komt het wiel van de voorliggende vrachtwagen los en rolt naar het voertuig van onze klant. Het wiel zou eerst gebotst zijn tegen het voertuig van een derde en nadien tegen het voertuig van de klant.",0,,0,0,0,0,0.00,0.00
113570711,,"TRS ACHTERUIT TEGEN GEPARKEERDE WAGEN VAN KLANT",0,3,0,0,0,0,0.00,0.00
113570846,,,0,1,0,0,0,0,0.00,0.00
113571578,42844193,"aanrijding met fietser",0,1,0,0,0,0,0.00,0.00
113572115,,"Schade aan gehuurde vracht - niet aangegeven - klant dient dit zelf eerst onderling te bespreken",0,,0,0,0,0,0.00,0.00
113572121,,,998,3,0,0,0,0,0.00,0.00
113572376,,,0,,0,0,0,0,0.00,0.00
113574422,,,0,,0,0,0,0,0.00,0.00
113574448,43358425,"Schade aan poort veroorzaakt door WN Ayaz BV.",0,,0,0,0,0,0.00,0.00
113585555,,"Muur van 20m²
muur was te groot om vast te maken
materiaal van aannemer",0,,0,0,0,0,0.00,0.00
113585824,42875404,,998,,0,0,0,0,0.00,0.00
113585830,42875416,,516,1,0,0,0,0,0.00,0.00
113586083,42876671,"Voertuig X staat geparkeerd of staat stil.aanrijding bekende tgp - verz geparkeerd pv ogpesteld",0,3,0,0,0,0,0.00,0.00
113586448,42877585,"Deel van het plafond zou ingestort zijn door doorseipeling water van het eerste verdiep. Hierbij de situatieschets van de klant: - Sint lambertusstraat 26 Berchem, Bilal Sikier -Waterlek van 1 ste verdiep plafond is van Glv 1 ste verdiep wordt al 11 jaar verhuurd aan sociaal verhuurkantoor. Er was een probleem met de afvoer van het water, dit hebben we laten nazien maar bleek verstopt te zijn. We hebben aan het sociaal verhuurkantoor medegedeeld dat de huurder dit moet laten ontstoppen.  Niet elke dag, maar het bleef toch lekken en vandaag heeft huurder van de glv ons laten weten dat plafond is ingestort. Huurder glv gaat per. 30/11 verhuizen. Graag. Tussenkommst van de verzekering aub.
",397,3,0,0,0,0,0.00,0.00
113587565,42911051,"Klant stond geparkeerd.
Tegenpartij reed geparkeerd voertuig aan.",998,,0,0,0,0,0.00,0.00
113587760,,"Vezekerde botst bij het verlaten van de parking op het stilstaand voertuig - AANSPRAKELIJK",574,1,0,0,0,0,0.00,0.00
113588048,42891041,"Klant stond stil, tegenpartij reed achteruit om parking te verlaten en reed onze klant aan.",573,3,0,0,0,0,0.00,0.00
113588900,,"Verkeer in éénzelfde file. Y rijdt X achteraan aan.TP rijdt verzekerde achteraan aan en pleegt vluchtmisdrijf",0,3,0,0,0,0,0.00,0.00
113589008,42885878,"Verkeer in verschillende files of rijvakken. Y verandert van file.vn veranderde van rijstrook",339,1,0,0,0,0,0.00,0.00
113589092,,,998,,0,0,0,0,0.00,0.00
113589746,,,536,1,0,0,0,0,0.00,0.00
113589904,,"vn komt van rechts",0,3,0,0,0,0,0.00,0.00
113589911,,"Gelieve mail van klant in bijlage terug te vinden, aub.
Komt de rechtsbijstand hierin tussen?",0,,0,0,0,0,0.00,0.00
113590793,,"Bij het uitladen van de vrachtwagen is het glas gebroken van een derde partij",998,,0,0,0,0,0.00,0.00
113591069,42898058,"Waterschade bij de eindklant",998,,0,0,0,0,0.00,0.00
113591104,,,998,3,0,0,0,0,0.00,0.00
113591288,,,574,1,0,0,0,0,0.00,0.00
113591603,,"Openen van een deur van het voertuig Y.Tgp opent deur tegen stilstaand vtg vzde",0,3,0,0,0,0,0.00,0.00
113593454,,,501,1,0,0,0,0,0.00,0.00
113593481,42900893,"De tegenpartij rijdt onze klant aan tijdens het parkeren.",507,3,0,0,0,0,0.00,0.00
113593856,43145057,,0,,0,0,0,0,0.00,0.00
113594771,42908741,,536,1,0,0,0,0,0.00,0.00
113595512,42911063,,501,1,0,0,0,0,0.00,0.00
113607440,43328801,"Ruit van voordeur is gebarsten.
Klant kent de oorzaak niet.",0,,0,0,0,0,0.00,0.00
113608028,43568133,"KUNSTAMBACHTSLAAN 21, BE 2640 MORTSEL",998,,0,0,0,0,0.00,0.00
113608154,42959129,"Tegenpartij verandert van rijstrook.",339,3,0,0,0,0,0.00,0.00
113608940,,,998,,0,0,0,0,0.00,0.00
113609321,42960647,"waterschade door gescheurde leiding --- De Goudvink,16 2970 S Gravenwezel",0,,0,0,0,0,0.00,0.00
113610140,42964049,aansprakelijk,574,1,0,0,0,0,0.00,0.00
113610200,43579023,,501,1,0,0,0,0,0.00,0.00
113610410,,,574,1,0,0,0,0,0.00,0.00
113610449,42964847,,574,1,0,0,0,0,0.00,0.00
113633066,,"Klant verlaat parking, rijdt tegenpartij aan",574,1,0,0,0,0,0.00,0.00
113633447,,"Providis --- klant komt van rechts --- (IN RECHT)",0,3,0,0,0,0,0.00,0.00
113633453,43052540,,507,3,0,0,0,0,0.00,0.00
113633729,43053182,"Tegenpartij verleent geen voorrang aan onze klant.",578,3,0,0,0,0,0.00,0.00
113633932,43054006,,0,1,0,0,0,0,0.00,0.00
113633957,43054043,"Klant zou met zijn voertuig over de tuinverlichting van tgnpartij hebben gereden van de woning ",517,1,0,0,0,0,0.00,0.00
113633966,,,0,,0,0,0,0,0.00,0.00
113634287,43055462,"Verzekerde is uitgeschoven op de autosnelweg, waardoor hij de controle is verloren over het voertuig.",525,1,100,1,0,0,0.00,0.00
113634419,,"Graafmachine zonder nummerplaat zit geparkeerd in garage.
Tegenpartij heeft ruit van graafmachine kapotgemaakt tijdens schoonmaken.
",0,,0,0,0,0,0.00,0.00
113635198,,,0,,0,0,0,0,0.00,0.00
113635538,43454932,"Door een fout van medewerker is er een overspanning gebeurt.
Gegevens tegenpartij;
Naam: Marlou Mespreuve
Adres; OLT. Devosstraat 2, 8554 Sint Denijs.
GSM; 32495841016
Naam verzekeringsmaatschappij; Belfius 
Polisnr; 002012422756",0,,0,0,0,0,0.00,0.00
113636330,,"Door de gladde wegen is de klant uitgegleden",525,,0,0,0,0,0.00,0.00
113637479,43065866,,583,1,0,0,0,0,0.00,0.00
113637926,,,998,,0,0,0,0,0.00,0.00
113638073,,"PV --- Tijdens het rijden viel nummerplaat van de klant",0,,0,0,0,0,0.00,0.00
113638271,,"Verkeer in éénzelfde file. Y rijdt X achteraan aan.tgp reed verz achteraan aan",0,3,0,0,0,0,0.00,0.00
113638811,,"Rechtsbijstand --- Klant stond stil en was aan het laden lossen - tegenpartij verlaat parking en botst tegen onze klant - NIET AANSPRAKELIJK",0,,0,0,0,0,0.00,0.00
113639504,43073000,"aanrijding NL tgp => Geen ES",339,1,0,0,0,0,0.00,0.00
113639915,,,998,,0,0,0,0,0.00,0.00
113639942,,"Mevr bevallen, fout arts bij keizersnede",0,3,0,0,0,0,0.00,0.00
113640368,43081844,,998,,0,0,0,0,0.00,0.00
113640461,43104778,,0,1,0,0,0,0,0.00,0.00
113640905,,"sv : snelheid, voertuig ok, btw ? zitt 1/2/2023",998,,0,0,0,0,0.00,0.00
113641181,,"PROVIDIS --- Vluchtmisdrijf Nederlands tegenpartij - Niet aansprakelijk",0,3,0,0,0,0,0.00,0.00
113643425,,,0,3,0,0,0,0,0.00,0.00
113644775,,,574,1,0,0,0,0,0.00,0.00
113646023,,,0,,0,0,0,0,0.00,0.00
113646965,43231361,"We vermoeden dat er een lek is bij de buren waardoor er vochtschade is ontstaan aan de muur & plafond.
Adresgegevens van de buur; Dambruggestraat 246, 2060 Antwerpen.

Bestek en contactgegevens van de buur zullen nog volgen.",0,,0,0,0,0,0.00,0.00
113648108,,,998,3,0,0,0,0,0.00,0.00
113648144,,"Schade aan TV van vriend toegebrachtOmstandigheden na te gaan",0,,0,0,0,0,0.00,0.00
113648627,,"Klant wordt beroofd van gsm",0,3,0,0,0,0,0.00,0.00
113648989,43111117,"Voertuig X staat geparkeerd of staat stil.tp tegen gepark vz",339,3,0,0,0,0,0.00,0.00
113649788,43121419,,574,1,0,0,0,0,0.00,0.00
113650636,,"Groep van 3 personen hebben spiegels van voertuigen neergeslagen, waaronder dat van de verzekerde. Er is een PV opgesteld en er zou een getuige aanwezig zijn die het voertuig van de tegenpartij heeft gezien en hij zou de nummerplaat hebben doorgegeven aan de politie. De klant heeft schade aan zijn spiegel en er is een deuk ontstaan op de deur. ",0,3,0,0,0,0,0.00,0.00
113650802,43570905,,998,3,0,0,0,0,0.00,0.00
113650921,,"Voorligger remt om voorrang te verlenen aan fietser, klant botst op achterzijde.",501,1,0,0,0,0,0.00,0.00
113651011,43123196,"klant tegen poort geredenTW - eig bew - PH&A+",0,,0,0,0,0,0.00,0.00
113652691,,"Bij het achteruitrijden heeft de verzekerde een schade opgelopen door aanrijding met een garagepoort.
Ons verzekerde is volledig aansprakelijk, de tegenpartij heeft geen schade opgelopen.
Er is enkel schade aan het voertuig van onze verzekerde.",516,1,0,0,0,0,0.00,0.00
113652700,,,0,,0,0,0,0,0.00,0.00
113652857,43127768,"waterschade door de bovenbuurth - huurder - inhoud - koopwaar - CO - RB",0,3,0,0,0,0,0.00,0.00
113653538,,"Tegenpartij stelt onze verzekerde aansprakelijk.
Verzekerde gaat hier niet mee akkoord want ze hebben doorgegeven dat het uitvoeren van de opdracht niet mogelijk was.
Nadien was er geen communicatie meer uitgevoerd.",998,3,0,0,0,0,0.00,0.00
113655196,43131739,"Voertuig X staat geparkeerd of staat stil.relaas vn: tgp botst tegen geparkeerde vn en neemt de vlucht- vn denkt dat het buur is",339,,0,0,0,0,0.00,0.00
113656280,,"overtreding kilometerheffing",0,,0,0,0,0,0.00,0.00
113656490,,,516,1,0,0,0,0,0.00,0.00
113657785,43144406,,586,3,0,0,0,0,0.00,0.00
113658266,,"Tijdens het uitvoeren van zijn activiteit heeft er een kortsluiting plaats gevonden, waardoor de werknemer brandwonden heeft aan beide handen en gelaat.",0,,0,0,0,0,0.00,0.00
113659040,43145372,,397,1,0,0,0,0,0.00,0.00
113659288,,"Verzekerde reed achteruit tegen geparkeerde trailer",574,1,0,0,0,0,0.00,0.00
113659295,43151165,"Tegenpartij botst op voertuig verzekerde aan het rood licht - NIET Aansprakelijk",528,3,0,0,0,0,0.00,0.00
113659436,43146683,"Voertuig X staat geparkeerd of staat stil.tgp rijdt tegen spiegel geparkeerd voertuig verzk",0,3,0,0,0,0,0.00,0.00
113660344,,"Aan borduur blijven hangen onderaan met bumper",0,1,0,0,0,0,0.00,0.00
113660438,,,0,3,0,0,0,0,0.00,0.00
113660666,,"Voertuig X staat geparkeerd of staat stil.tp reed achteruit tegen het geparkeerde vtg vzd",0,3,0,1,0,0,0.00,0.00
113661190,,"barst in voorruit",0,1,0,0,0,0,0.00,0.00
113661700,43154110,,583,1,0,0,0,0,0.00,0.00
113662769,,"Verzekerde aansprakelijk",508,1,0,0,0,0,0.00,0.00
113662775,,"Foutief maneuver van Y, dat in oorzakelijk verband staat met het ongevalTP tegen vze bij wegrijden uit parking",0,3,0,0,0,0,0.00,0.00
113662982,,"RECHTSBIJSTAND --- AZ Zeno Knokke --- vluchtmisdrijf klant ondergrondse parking",0,,0,0,0,0,0.00,0.00
113663456,43159625,,574,1,0,0,0,0,0.00,0.00
113663459,,EUROMEX,0,,0,0,0,0,0.00,0.00
113665199,,"Assistance - Motor geblokkeerd - Assistance dossier geopend",0,,0,0,0,0,0.00,0.00
113665340,,"Onbekende tegenpartij pleegt vluchtmisdrijf.",339,,0,0,0,0,0.00,0.00
113665471,43166404,"Op de parkeerplaats opende de tegenpartij zijn deur, waardoor de achterdeur van de verzekerde is beschadigd.",539,,0,0,1,0,0.00,0.00
113665631,,,0,,0,0,0,0,0.00,0.00
113666378,43168781,"Tegenpartij botst op geparkeerd voertuig van verzekerde",511,3,0,0,0,0,0.00,0.00
113666882,43170602,,573,,0,0,0,0,0.00,0.00
113667059,,"Verkeer in éénzelfde file. Y rijdt X achteraan aan.Vtg vzn is achteraan in vtg tgp gerden. Bar 10 in fout. EAF",0,1,0,0,0,0,0.00,0.00
113667557,43172591,"verzekerde is aansprakelijk.",534,1,0,0,0,0,0.00,0.00
113667620,,"PROVIDIS --- werknemer Mehmed GYURHAN ",0,3,0,0,0,0,0.00,0.00
113667779,,"EUROMEX --- FOD Financien",0,,0,0,0,0,0.00,0.00
113667788,,"sv - 2 gedaagden:Mustafa Yüce: voertuig in verkeer gebracht waarvande uitrusting niet in goede staat v werking was: ok; niet beantw aantechnisch reglement vd auto's: ok; ongeldige autokeuring: ok;verkeersveiligheid in het gedrang gebracht: ok; tekening vd",998,,0,0,0,0,0.00,0.00
113667791,,"SV, vrtg na te kijken, bet okePR Antwerpen - zitting21/04/2023snelheid",998,,0,0,0,0,0.00,0.00
113669744,,"Er zou vluchtmisdrijf gepleegd zijn. Spiegel rechterkant heeft schade geleden",339,,0,0,0,0,0.00,0.00
113670479,,"Klant is fysiek aangevallen door tegenpartij.
Hierbij heeft hij materiele schade opgelopen.",0,,0,0,0,0,0.00,0.00
113670493,,"schade tijdens proefrit ENIS CIMEN",0,,0,0,0,0,0.00,0.00
113670496,43296823,,578,3,0,0,0,0,0.00,0.00
113671172,43191566,"waterschade - Van Montfortstraat 65 - 2140 Antwerpen",998,3,0,0,0,0,0.00,0.00
113671882,43198832,"th huurder uitb nt bewglas",0,,0,0,0,0,0.00,0.00
113672456,43427747,"Eindklant beweerd vochtschade te hebben geleden door plaatsing rooster door onze klant.",0,,0,0,0,0,0.00,0.00
113672471,,"Tp rijdt uit garage en raakt voertuig van onze verzekerde.",573,3,0,0,0,0,0.00,0.00
113672740,,,0,,0,0,0,0,0.00,0.00
113673539,43685624,"Watersijpeling bij eindklant door dakwerken klant",998,1,0,0,0,0,0.00,0.00
113673644,,,0,,0,0,0,0,0.00,0.00
113673664,,,0,,0,0,0,0,0.00,0.00
113673670,,,0,,0,0,0,0,0.00,0.00
113674408,,,998,,0,0,0,0,0.00,0.00
113674415,43198790,"Verzekerde stond geparkeerd het tgp heeft tegen onze vzk ""gebotst"" tijdens het achteruitrijden.",507,3,0,0,0,0,0.00,0.00
113674912,43203944,"Klant is uitgegleden en raakt beton blok.
Schade is gebeurt op kruispunt van Grotesteenweg en Binnensingel te Berchem.",516,1,0,0,0,0,0.00,0.00
113675026,43203815,"toilet zit verstopttw - huurder",0,,0,0,0,0,0.00,0.00
113675410,,,0,,0,0,0,0,0.00,0.00
113675426,43205792,"Uiteindelijke klant beweert gevolgschade te hebben 3 maanden na uitvoering van de werken.
Verzekerde weet niet zeker of zijn aansprakelijkheid hierin betrokken kan worden.

",0,,0,0,0,0,0.00,0.00
113676134,,,357,3,0,0,0,0,0.00,0.00
113676845,,"EUROMEX --- overtreding YUCE Mustafa",0,,0,0,0,0,0.00,0.00
113677180,,"Door een aanrijding, heeft klant schade aan motorkap.
Er is geen tegenpartij aanwezig.",516,1,0,0,0,0,0.00,0.00
113677679,,"Voorliggende lichte vrachtwagen reed achteruit tegen onze verzekerde die per fiets was, waardoor er materiele schade is ontstaan aan de wiel van de fiets.",0,3,0,0,0,0,0.00,0.00
113677882,,"verzekerde is aansprakelijk",574,1,0,0,0,0,0.00,0.00
113678711,,"Voertuig X staat geparkeerd of staat stil.VN reed TP aan",0,1,0,0,0,0,0.00,0.00
113678720,43248230,"Klant verleend voorrang aan voergangers, tp botst op achterzijde voertuig verzekerde.",528,3,0,0,0,0,0.00,0.00
113679515,,,511,3,0,0,0,0,0.00,0.00
113679881,,"Voertuig X staat geparkeerd of staat stil.VZ reed tegen geparkeerd voertuig TP",0,1,0,0,0,0,0.00,0.00
113680061,43224407,"Beschadiging elektriciteit hoogspanningsnet te 9200 Appels ingevolge van graafwerken",397,1,0,0,0,0,0.00,0.00
113680084,,Rechtsbijstand,998,,0,0,0,0,0.00,0.00
113680667,43226138,,516,1,0,0,0,0,0.00,0.00
113680754,,"geschil mbt aankoop wagen/verkoper wil niet meer tussenkomen om schadete herstellen binnen wettelijke garantie",998,,0,0,0,0,0.00,0.00
113681501,43320203,"Stoel op terras vliegt door hevige wind en breekt achterruit van tp.",0,,0,0,0,0,0.00,0.00
113681863,43236896,"Tp meldt schade opgelopen te hebben.
Klant gaat hier niet mee akkoord en betwist dit.
Klant meldt dat het niet mogelijk is dat tp schade heeft opgelopen door de werken uitgevoerd door onze verzekerde.",998,3,0,0,0,0,0.00,0.00
113682605,,"Stuk van het raam is kapot.",0,,0,0,0,0,0.00,0.00
113682874,,"Verklaring klant;
Ik heb onderstaande schadeclaim ontvangen van een klant waarbij ik een gasmeter heb vervangen. Kan je een expertise aanstellen? Graag laten nakijken of onderstaande schade wel degelijk werd veroorzaakt door het vervangen van de gasmeter. In bijlage de facturen die ze mijn bezorgd hebben.",0,,0,0,0,0,0.00,0.00
113682890,43236844,"Klant stond stil, tp reed achteruit.",573,3,0,0,0,0,0.00,0.00
113684557,43237726,"Achterligger botst tegen het voertuig van onze verzekerde.",528,3,0,0,0,0,0.00,0.00
113684674,,,0,,0,0,0,0,0.00,0.00
113684753,43244096,"Schade bij afrit E19 schoten --- IN RECHT",541,3,0,0,0,0,0.00,0.00
113686486,43243906,"??TH huurder uitb nt-bew IV10%",0,,0,0,0,0,0.00,0.00
113686760,43244969,"De vrachtwagen heeft onze verzekerde langs achter aangereden doordat hij niet op tijd kon remmen.",528,3,0,0,0,0,0.00,0.00
113686784,,,0,,0,0,0,0,0.00,0.00
113686982,43245788,"Omstandigheden onbekendTH - eig nt uitb",0,,0,0,0,0,0.00,0.00
113687704,,,0,,0,0,0,0,0.00,0.00
113687755,,"Poort van garage is vanzelf gesloten, klant heeft schade aan voertuig en aan garagepoort is er ook schade.

Gegevens tegenpartij;
VME Melrose Park te Auguste Oleffestraat 3, 2020 Antwerpen
t.a.v. de Syndicus Original Immo
E-mail: beheer@oi.be
Telefoon: 03 303.74.44
Ondernemingsnr. 0666.792.549

Gegevens raad van mede-eigendom;
Eigenaar
Dhr. Monté Koen
Dascottelei 78 bus 15
2100 Deurne (Antwerpen)
koenmonte@gmail.com
+320490651078",0,3,0,0,0,0,0.00,0.00
113688163,,,547,2,0,0,0,0,0.00,0.00
113688257,43250894,"Verzekerde doet zijn deur open waarna de fietser er tegen is gereden.",339,1,0,0,0,0,0.00,0.00
113688265,43251425,,339,3,0,0,0,0,0.00,0.00
113689127,43281361,"Klant stond geparkeerd.
Tegenpartij reed achteruit en botste op voorzijde van onze verzekerde.",573,3,0,0,0,0,0.00,0.00
